country_code,sampling_point,pollutant_code,unit,year,raw_rows,valid_hours,annual_mean,first_observation,last_observation_end,source_zip,source_member,coverage_pct,country_name,pollutant_name,who_2021_threshold,eu_2030_threshold,eu_current_threshold,above_who_2021,above_eu_2030,above_eu_current,distance_to_who_2021,distance_to_eu_2030
DE,DE/SPO.DE_DEBW027_NO2_dataGroup1,8,ug.m-3,2024,8760,8588,14.439,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW027_NO2_dataGroup1.parquet,97.77,Germany,NO2,10.0,20.0,40.0,True,False,False,4.439,-5.561
DE,DE/SPO.DE_DEBW029_NO2_dataGroup1,8,ug.m-3,2024,8760,8613,13.429,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW029_NO2_dataGroup1.parquet,98.05,Germany,NO2,10.0,20.0,40.0,True,False,False,3.429,-6.571
DE,DE/SPO.DE_DEBW031_NO2_dataGroup1,8,ug.m-3,2024,8760,8607,2.303,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW031_NO2_dataGroup1.parquet,97.98,Germany,NO2,10.0,20.0,40.0,False,False,False,-7.697,-17.697
DE,DE/SPO.DE_DEBW033_NO2_dataGroup1,8,ug.m-3,2024,8760,8617,14.949,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW033_NO2_dataGroup1.parquet,98.1,Germany,NO2,10.0,20.0,40.0,True,False,False,4.949,-5.051
DE,DE/SPO.DE_DEBW038_NO2_dataGroup1,8,ug.m-3,2024,8760,8622,14.452,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW038_NO2_dataGroup1.parquet,98.16,Germany,NO2,10.0,20.0,40.0,True,False,False,4.452,-5.548
DE,DE/SPO.DE_DEBW039_NO2_dataGroup1,8,ug.m-3,2024,8760,8537,8.479,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW039_NO2_dataGroup1.parquet,97.19,Germany,NO2,10.0,20.0,40.0,False,False,False,-1.521,-11.521
DE,DE/SPO.DE_DEBW042_NO2_dataGroup1,8,ug.m-3,2024,8760,8572,14.944,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW042_NO2_dataGroup1.parquet,97.59,Germany,NO2,10.0,20.0,40.0,True,False,False,4.944,-5.056
DE,DE/SPO.DE_DEBW046_NO2_dataGroup1,8,ug.m-3,2024,8760,8630,10.807,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW046_NO2_dataGroup1.parquet,98.25,Germany,NO2,10.0,20.0,40.0,True,False,False,0.807,-9.193
DE,DE/SPO.DE_DEBW052_NO2_dataGroup1,8,ug.m-3,2024,8760,8402,13.559,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW052_NO2_dataGroup1.parquet,95.65,Germany,NO2,10.0,20.0,40.0,True,False,False,3.559,-6.441
DE,DE/SPO.DE_DEBW059_NO2_dataGroup1,8,ug.m-3,2024,8760,8606,8.713,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW059_NO2_dataGroup1.parquet,97.97,Germany,NO2,10.0,20.0,40.0,False,False,False,-1.287,-11.287
DE,DE/SPO.DE_DEBW073_NO2_dataGroup1,8,ug.m-3,2024,8760,8604,11.674,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW073_NO2_dataGroup1.parquet,97.95,Germany,NO2,10.0,20.0,40.0,True,False,False,1.674,-8.326
DE,DE/SPO.DE_DEBW076_NO2_dataGroup1,8,ug.m-3,2024,8760,8624,10.501,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW076_NO2_dataGroup1.parquet,98.18,Germany,NO2,10.0,20.0,40.0,True,False,False,0.501,-9.499
DE,DE/SPO.DE_DEBW080_NO2_dataGroup1,8,ug.m-3,2024,8760,8594,22.963,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW080_NO2_dataGroup1.parquet,97.84,Germany,NO2,10.0,20.0,40.0,True,True,False,12.963,2.963
DE,DE/SPO.DE_DEBW081_NO2_dataGroup1,8,ug.m-3,2024,8760,8605,13.025,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW081_NO2_dataGroup1.parquet,97.96,Germany,NO2,10.0,20.0,40.0,True,False,False,3.025,-6.975
DE,DE/SPO.DE_DEBW084_NO2_dataGroup1,8,ug.m-3,2024,8760,8620,11.688,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW084_NO2_dataGroup1.parquet,98.13,Germany,NO2,10.0,20.0,40.0,True,False,False,1.688,-8.312
DE,DE/SPO.DE_DEBW087_NO2_dataGroup1,8,ug.m-3,2024,8760,8607,4.173,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW087_NO2_dataGroup1.parquet,97.98,Germany,NO2,10.0,20.0,40.0,False,False,False,-5.827,-15.827
DE,DE/SPO.DE_DEBW098_NO2_dataGroup1,8,ug.m-3,2024,8760,8610,29.241,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW098_NO2_dataGroup1.parquet,98.02,Germany,NO2,10.0,20.0,40.0,True,True,False,19.241,9.241
DE,DE/SPO.DE_DEBW099_NO2_dataGroup1,8,ug.m-3,2024,8760,8621,26.133,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW099_NO2_dataGroup1.parquet,98.14,Germany,NO2,10.0,20.0,40.0,True,True,False,16.133,6.133
DE,DE/SPO.DE_DEBW107_NO2_dataGroup1,8,ug.m-3,2024,8760,8604,12.839,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW107_NO2_dataGroup1.parquet,97.95,Germany,NO2,10.0,20.0,40.0,True,False,False,2.839,-7.161
DE,DE/SPO.DE_DEBW112_NO2_dataGroup1,8,ug.m-3,2024,8760,8622,7.895,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW112_NO2_dataGroup1.parquet,98.16,Germany,NO2,10.0,20.0,40.0,False,False,False,-2.105,-12.105
DE,DE/SPO.DE_DEBW116_NO2_dataGroup1,8,ug.m-3,2024,8760,8615,26.679,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW116_NO2_dataGroup1.parquet,98.08,Germany,NO2,10.0,20.0,40.0,True,True,False,16.679,6.679
DE,DE/SPO.DE_DEBW118_NO2_dataGroup1,8,ug.m-3,2024,8760,8610,31.062,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW118_NO2_dataGroup1.parquet,98.02,Germany,NO2,10.0,20.0,40.0,True,True,False,21.062,11.062
DE,DE/SPO.DE_DEBW120_NO2_dataGroup1,8,ug.m-3,2024,8760,8108,22.672,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW120_NO2_dataGroup1.parquet,92.3,Germany,NO2,10.0,20.0,40.0,True,True,False,12.672,2.672
DE,DE/SPO.DE_DEBW122_NO2_dataGroup1,8,ug.m-3,2024,8760,8565,25.147,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW122_NO2_dataGroup1.parquet,97.51,Germany,NO2,10.0,20.0,40.0,True,True,False,15.147,5.147
DE,DE/SPO.DE_DEBW125_NO2_dataGroup1,8,ug.m-3,2024,8760,8593,20.647,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW125_NO2_dataGroup1.parquet,97.83,Germany,NO2,10.0,20.0,40.0,True,True,False,10.647,0.647
DE,DE/SPO.DE_DEBW136_NO2_dataGroup1,8,ug.m-3,2024,8760,8610,24.428,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW136_NO2_dataGroup1.parquet,98.02,Germany,NO2,10.0,20.0,40.0,True,True,False,14.428,4.428
DE,DE/SPO.DE_DEBW147_NO2_dataGroup1,8,ug.m-3,2024,8760,8361,26.572,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW147_NO2_dataGroup1.parquet,95.18,Germany,NO2,10.0,20.0,40.0,True,True,False,16.572,6.572
DE,DE/SPO.DE_DEBW152_NO2_dataGroup1,8,ug.m-3,2024,8760,8576,29.786,2024-01-01 00:00:00,2024-12-31 00:00:00,raw_fr_de_it_no2_2024.zip,E1a/SPO.DE_DEBW152_NO2_dataGroup1.parquet,97.63,Germany,NO2,10.0,20.0,40.0,True,True,False,19.786,9.786
